hhid14_9,age,marstat,sex,pidlink,dl01f,dl06,sw00,sw01,sw03,tk01a,tr11,kk01,kr03,female,fo01
180290000,80,5,3,180290008,,NA,NA,NA,NA,0,NA,3,1,1,NA
180300000,54,5,3,180300002,A,1,4,3,3,1,3,3,1,1,0
180300000,18,1,3,180300008,A,2,3,4,2,1,2,3,1,1,-2
181010000,72,3,3,181010001,,1,NA,NA,NA,1,NA,3,1,1,NA
181010000,48,2,3,181010002,A,4,3,3,4,1,3,3,1,1,1
181010000,22,1,1,181010003,A,4,3,4,5,0,3,4,1,0,1
181010000,44,2,1,181010004,A,2,3,3,5,1,3,3,1,0,2
181010000,19,1,3,181010005,A,4,4,4,6,1,3,4,1,1,2
181020000,79,2,1,181020001,A,1,3,3,3,1,3,3,1,0,0
181020000,62,2,3,181020002,A,1,3,2,3,1,3,3,1,1,1
181024100,31,2,1,181020003,A,3,2,3,6,1,4,3,0,0,3
181023100,42,2,3,181020004,A,4,3,3,4,1,3,3,1,1,1
181020005,21,1,1,181020005,A,3,3,3,5,1,2,2,0,0,2
181023100,46,2,1,181023101,A,3,3,2,3,1,4,3,1,0,1
181023100,19,1,1,181023104,A,3,4,4,5,1,3,4,1,0,1
181024100,22,2,3,181024102,A,1,4,1,3,1,2,2,0,1,2
181030000,68,2,1,181030001,A,4,3,3,5,1,3,3,1,0,2
181030000,60,2,3,181030002,A,1,3,3,6,1,3,3,1,1,3
181034100,38,2,1,181030003,A,3,3,3,4,1,3,3,0,0,1
181030000,32,2,1,181030004,A,2,3,3,5,1,2,3,1,0,2
181030005,36,2,1,181030005,A,4,3,4,5,1,3,4,1,0,1
181030000,16,1,1,181030006,A,3,4,4,5,0,4,3,1,0,1
181030000,19,2,3,181030008,A,2,3,3,5,0,3,4,1,1,2
181034100,34,2,3,181034102,A,2,5,3,5,1,3,2,0,1,2
181030005,27,2,3,181035102,A,2,5,4,5,0,3,4,1,1,1
181040000,74,2,1,181040001,,1,NA,NA,NA,1,NA,3,1,0,NA
181040000,70,2,3,181040002,A,1,2,3,3,1,3,3,1,1,0
181040000,36,1,1,181040003,,1,NA,NA,NA,1,NA,3,1,0,NA
181044100,33,2,1,181040004,A,1,3,2,3,1,3,3,1,0,1
181040000,30,3,3,181040005,,2,NA,NA,NA,0,NA,2,1,1,NA
181044100,30,2,3,181044102,A,2,3,2,3,1,3,3,1,1,1
181050000,68,2,1,181050001,A,1,3,2,2,1,3,3,1,0,0
181050000,65,2,3,181050002,A,1,3,3,4,1,3,2,1,1,1
181053100,47,2,1,181050003,A,2,3,3,5,1,3,3,1,0,2
181053100,39,2,3,181050004,A,1,2,3,4,1,3,2,1,1,1
181050005,19,1,3,181050005,A,3,3,3,5,1,2,2,0,1,2
181050006,17,1,1,181050006,A,5,2,3,4,0,2,3,0,0,1
181053105,15,1,1,181053105,A,5,5,3,3,0,3,3,0,0,0
181060000,49,2,1,181060001,A,1,2,3,5,1,3,3,1,0,2
181060000,47,2,3,181060002,A,2,3,3,5,1,4,4,1,1,2
181060000,29,2,1,181060003,A,2,3,3,5,1,3,3,1,0,2
181060000,25,2,3,181060006,A,1,4,3,3,0,3,2,1,1,0
181071100,43,2,3,181070003,A,1,4,2,2,1,3,4,1,1,0
181073100,38,2,1,181070005,A,2,3,3,4,1,2,3,1,0,1
181071100,48,2,1,181070006,A,2,4,1,1,1,3,3,1,0,0
181070007,23,2,3,181070007,A,2,3,3,3,1,2,3,1,1,0
181071100,21,1,3,181070008,A,2,2,4,6,1,2,3,1,1,2
181070000,40,2,3,181070010,A,1,3,2,4,1,3,3,1,1,2
181071100,19,1,1,181071105,A,2,4,1,4,1,4,4,1,0,3
181071100,17,1,3,181071106,A,2,2,4,5,0,3,2,1,1,1
181073100,31,2,3,181073106,A,1,4,3,4,0,4,3,1,1,1
181070007,33,2,1,181075101,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
181080000,57,2,1,181080001,A,1,3,3,3,1,3,3,1,0,0
181080000,58,2,3,181080002,A,1,3,1,6,1,3,3,1,1,5
181084100,36,2,1,181080003,,2,NA,NA,NA,1,NA,3,0,0,NA
181084100,35,2,3,181084102,A,3,3,3,4,1,3,4,0,1,1
181093100,40,2,3,181090002,A,1,3,3,3,1,3,3,1,1,0
181093100,43,2,1,181090003,A,1,4,3,3,1,4,3,1,0,0
181090000,46,2,1,181090004,A,1,3,3,4,1,3,2,1,0,1
181090000,39,2,3,181090005,A,1,2,3,4,1,3,3,1,1,1
181090000,18,1,3,181090006,A,4,3,3,5,0,3,3,1,1,2
181100000,56,2,1,181100001,A,1,3,4,5,1,3,2,1,0,1
181100000,52,2,3,181100002,A,1,4,2,2,1,3,4,1,1,0
181104100,33,2,3,181100004,A,1,3,3,3,1,3,3,1,1,0
181103100,30,4,1,181100005,A,3,4,3,5,1,2,3,0,0,2
181100006,26,1,3,181100006,A,2,3,2,2,1,2,3,0,1,0
181104200,23,1,3,181100007,A,4,4,3,5,1,3,2,0,1,2
181100008,19,1,1,181100008,A,2,3,2,4,0,2,2,0,0,2
181104100,44,2,1,181104102,A,2,3,3,5,1,3,3,1,0,2
181110000,75,2,1,181110001,,1,NA,NA,NA,0,NA,2,1,0,NA
181110000,77,2,3,181110002,A,1,2,NA,NA,1,3,3,1,1,NA
181113100,46,2,1,181110003,A,2,4,3,NA,1,3,3,1,0,NA
181113200,42,2,3,181110004,A,1,2,6,5,1,3,4,1,1,-1
181113300,40,2,1,181110005,A,1,4,1,1,1,3,4,1,0,0
181114100,38,2,1,181110006,A,2,1,2,3,1,3,3,1,0,1
181113300,36,2,3,181110007,A,2,2,1,3,1,2,2,1,1,2
181113300,16,1,1,181110008,A,3,4,2,4,0,2,4,1,0,2
181114100,32,2,3,181110009,A,1,4,2,3,1,3,4,1,1,1
181113100,42,2,3,181113102,A,2,4,2,3,1,3,2,1,1,1
181113100,22,1,1,181113103,A,3,3,3,4,1,3,3,1,0,1
181113200,49,2,1,181113203,A,2,3,4,5,1,4,3,1,0,1
181120000,47,2,3,181120002,A,1,3,2,2,1,3,3,1,1,0
181120003,26,1,1,181120003,A,2,2,2,3,1,3,2,0,0,1
181120004,23,2,3,181120004,A,1,3,3,5,1,2,3,0,1,2
181120000,16,1,1,181120005,A,2,3,4,5,1,3,4,1,0,1
181120004,21,2,1,181125201,,2,NA,NA,NA,1,NA,3,0,0,NA
181130000,59,2,1,181130001,A,1,3,4,5,1,4,3,1,0,1
181130000,53,2,3,181130002,A,1,1,2,2,1,4,2,1,1,0
181134100,35,2,1,181130003,A,2,3,2,3,0,4,2,1,0,1
181130000,20,1,3,181130005,A,2,3,3,4,1,3,3,1,1,1
181134100,29,2,3,181134102,A,3,4,3,4,1,3,2,1,1,1
181140000,61,5,3,181140002,A,1,4,4,4,1,3,3,1,1,0
181143100,36,2,3,181140004,A,2,4,3,5,1,3,3,1,1,2
181143200,34,2,3,181140005,A,2,4,4,5,1,3,3,1,1,1
181140000,21,2,3,181140006,,2,NA,NA,NA,0,NA,3,1,1,NA
181143100,43,2,1,181140007,A,4,4,6,6,1,3,3,1,0,0
181140008,18,1,3,181140008,A,4,5,3,5,0,4,3,0,1,2
181140000,31,2,1,181140010,,2,NA,NA,NA,1,NA,3,1,0,NA
181143200,39,2,1,181143201,A,1,3,3,4,1,3,3,1,0,1
181150000,43,2,3,181150003,A,1,3,1,2,1,3,3,1,1,1
181150000,45,2,1,181153101,,1,NA,NA,NA,1,NA,3,1,0,NA
181164200,30,2,3,181160004,A,2,3,2,NA,1,3,3,0,1,NA
181170001,80,5,1,181170001,A,1,3,3,3,0,3,2,1,0,0
181170000,45,5,1,181170003,A,2,4,2,3,1,3,3,1,0,1
181170000,20,1,1,181170006,A,2,3,2,6,1,3,3,1,0,4
181170001,52,2,3,181175102,A,1,2,2,3,1,3,3,1,1,1
181170001,26,2,1,181175104,A,3,3,3,4,1,3,3,1,0,1
181200000,43,2,3,181200003,A,1,1,2,2,1,4,3,1,1,0
181200000,44,2,1,181200004,A,2,2,2,4,1,4,3,1,0,2
181200005,15,1,3,181200005,A,2,3,4,NA,0,3,3,1,1,NA
181210000,47,2,3,181210002,A,1,4,4,NA,0,3,3,0,1,NA
181210000,30,1,1,181210003,,NA,NA,NA,NA,0,NA,3,0,0,NA
181210000,26,1,1,181210004,A,3,2,3,4,1,3,3,0,0,1
181210005,24,2,3,181210005,A,3,3,3,4,0,3,3,1,1,1
181210000,79,5,3,181210006,,NA,NA,NA,NA,0,NA,3,0,1,NA
181210000,60,2,1,181210008,A,1,3,4,3,1,3,3,0,0,-1
181210005,25,2,1,181215103,A,2,1,2,4,1,3,3,1,0,2
181223100,49,2,3,181220003,A,1,3,3,3,1,4,3,1,1,0
181220000,40,2,3,181220004,A,1,3,3,3,1,3,4,1,1,0
181220000,42,2,1,181220007,A,1,2,1,1,1,3,3,1,0,0
181223100,55,2,1,181223101,A,2,4,3,3,1,3,3,1,0,0
181223103,15,1,3,181223103,A,2,3,3,5,0,3,3,0,1,2
181230000,72,5,3,181230001,A,1,4,2,2,1,3,3,1,1,0
181233100,42,2,1,181230002,A,1,3,3,4,1,3,3,1,0,1
181230003,39,2,3,181230003,A,1,2,3,6,0,3,3,0,1,3
181233100,37,2,3,181230004,A,2,3,3,4,1,2,3,1,1,1
181233103,15,1,1,181233103,A,3,3,3,4,0,3,3,0,0,1
181230003,43,2,1,181235101,A,1,3,2,3,1,3,3,0,0,1
181240000,72,5,3,181240001,A,NA,2,1,1,0,1,4,1,1,0
181244100,47,2,1,181240002,A,1,3,3,4,1,3,3,1,0,1
181244200,35,2,3,181240003,A,2,4,3,6,0,2,2,1,1,3
181240004,35,2,1,181240004,A,2,3,3,2,1,3,4,1,0,-1
181244100,43,2,3,181240005,A,1,3,3,4,1,2,2,1,1,1
181240004,41,2,3,181245102,A,4,2,4,4,1,3,2,1,1,0
181250000,43,2,3,181250002,A,1,4,3,3,1,3,3,1,1,0
181250003,26,2,3,181250003,A,3,3,4,6,1,3,3,1,1,2
181253100,46,2,1,181250004,A,2,3,3,3,1,2,3,1,0,0
181250000,17,1,3,181250005,,3,NA,NA,NA,0,NA,3,1,1,NA
181250000,53,2,1,181250006,A,NA,4,6,6,1,3,4,1,0,0
181253100,47,2,3,181253102,A,3,3,3,4,1,3,3,1,1,1
181253100,15,1,1,181253104,A,3,4,3,5,0,3,4,1,0,2
181250003,34,2,1,181255101,A,2,3,2,5,1,3,4,1,0,3
181260000,55,2,1,181260001,A,2,3,3,NA,1,3,2,1,0,NA
181260000,47,2,3,181260002,A,2,3,2,NA,0,3,2,1,1,NA
181263100,30,2,3,181260003,A,3,4,2,6,0,2,3,1,1,4
181260004,27,2,1,181260004,A,3,3,3,4,1,3,2,1,0,1
181260000,17,1,1,181260005,A,3,3,1,5,1,2,3,1,0,4
181263100,32,2,1,181263102,B,3,4,2,5,1,3,4,1,0,3
181260004,22,2,3,181265102,A,3,4,4,5,0,3,3,1,1,1
181270000,58,2,1,181270001,A,2,4,4,4,1,3,2,1,0,0
181270000,54,2,3,181270002,A,1,3,4,5,1,4,2,1,1,1
181270003,30,2,3,181270003,A,4,2,3,4,1,3,3,1,1,1
181274100,25,1,1,181270004,A,4,3,4,6,0,3,3,0,0,2
181272100,38,2,3,181270005,A,3,4,3,5,0,3,4,1,1,2
181270000,21,1,1,181270006,A,3,4,3,4,1,3,3,1,0,1
181270000,80,5,3,181270007,,1,NA,NA,NA,0,NA,3,1,1,NA
181272100,40,2,1,181272101,I,3,4,4,5,1,4,4,1,0,1
181280000,62,2,1,181280001,A,1,3,3,2,1,3,3,1,0,-1
181280000,58,2,3,181280002,A,NA,3,3,3,1,3,3,1,1,0
181280004,37,2,1,181280004,A,1,3,3,4,1,3,4,1,0,1
181280000,35,4,1,181280005,A,1,2,3,3,1,3,3,1,0,0
181280006,33,2,3,181280006,A,2,3,3,3,0,2,3,1,1,0
181280006,34,2,1,181280009,A,2,3,3,3,1,3,4,1,0,0
181280004,23,2,3,181280011,A,1,4,3,4,0,3,3,1,1,1
181300000,57,2,1,181300001,A,3,4,3,3,1,3,3,1,0,0
181300000,53,2,3,181300002,A,4,3,3,3,1,3,4,1,1,0
181304100,31,2,3,181300003,A,4,4,2,NA,0,3,3,1,1,NA
181300004,27,2,3,181300004,A,4,4,4,5,1,3,2,1,1,1
181300000,85,5,3,181300005,,1,NA,NA,NA,0,NA,4,1,1,NA
181304100,34,2,1,181304101,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
181300004,29,2,1,181305103,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
182010002,52,2,3,182010002,A,2,3,2,3,1,4,3,1,1,1
182010000,33,2,3,182010003,A,3,3,4,5,1,3,3,1,1,1
182010002,54,2,1,182010005,A,1,4,3,4,1,3,3,1,0,1
182010000,38,2,1,182010007,A,1,3,3,5,1,2,3,1,0,2
182021100,49,2,1,182020001,A,2,4,3,5,1,3,3,1,0,2
182020000,44,2,3,182020004,A,4,4,2,3,1,3,3,1,1,1
182020005,39,2,1,182020005,A,3,2,2,3,1,3,4,1,0,1
182021200,33,2,1,182020006,A,4,4,4,5,1,3,3,1,0,1
182020000,19,1,1,182020009,A,4,1,4,6,1,3,3,1,0,2
182020000,44,2,1,182020010,A,2,4,3,4,1,3,3,1,0,1
182021100,44,2,3,182021102,A,3,5,3,4,0,3,3,1,1,1
182021103,17,1,3,182021103,A,3,4,3,4,0,3,3,0,1,1
182021200,28,2,3,182021203,A,3,4,3,NA,1,3,3,1,1,NA
182020005,31,2,3,182025102,A,3,3,4,5,1,3,4,1,1,1
182030000,57,5,3,182030002,,NA,NA,NA,NA,0,NA,2,1,1,NA
182033100,42,2,3,182030003,A,2,4,3,4,1,3,3,0,1,1
182030000,37,3,3,182030004,A,1,2,3,5,1,2,2,1,1,2
182033100,21,1,1,182030006,,4,NA,NA,NA,0,NA,3,0,0,NA
182030007,15,1,3,182030007,A,3,4,3,5,0,3,3,0,1,2
182033100,47,2,1,182033104,A,3,4,3,4,1,3,3,0,0,1
182040000,53,5,3,182040003,A,3,4,3,3,1,4,3,1,1,0
182040000,32,2,3,182040004,A,3,3,5,5,0,3,2,1,1,0
182040000,35,2,1,182040005,A,4,4,3,4,1,4,3,1,0,1
182050000,47,5,3,182050003,A,1,2,3,3,1,4,3,1,1,0
182050000,44,1,1,182050004,,2,NA,NA,NA,0,NA,2,1,0,NA
182050000,20,1,3,182050005,A,3,2,3,4,1,3,3,1,1,1
182060000,59,2,1,182060001,A,1,4,3,3,1,4,3,1,0,0
182060000,52,2,3,182060002,A,1,4,3,3,1,4,3,1,1,0
182060000,29,2,3,182060003,A,4,3,3,5,1,3,3,1,1,2
182060004,19,1,3,182060004,A,3,4,3,4,0,3,4,0,1,1
182060005,20,1,1,182060005,A,2,3,4,5,0,2,3,0,0,1
182060000,33,2,1,182060007,A,3,4,4,5,1,3,3,1,0,1
182070000,57,4,3,182070003,A,1,4,3,4,0,3,3,1,1,1
182070000,45,2,1,182070004,A,5,3,3,4,1,3,3,1,0,1
182070000,33,2,3,182070005,A,3,4,4,5,1,3,3,1,1,1
182184100,42,2,3,182080005,A,3,4,4,5,1,4,4,1,1,1
182184100,15,1,3,182080007,A,3,4,4,5,0,3,2,1,1,1
182091100,48,2,1,182090002,A,4,5,4,6,1,4,4,1,0,2
182090000,34,2,3,182090005,A,4,3,3,5,1,3,3,1,1,2
182090000,33,2,1,182090007,A,5,4,3,5,1,3,3,1,0,2
182091100,43,2,3,182091102,A,3,4,3,4,0,3,3,1,1,1
182091103,19,1,1,182091103,A,4,4,3,4,0,3,3,0,0,1
182120000,67,2,1,182120001,A,1,3,2,3,1,3,3,1,0,1
182120000,59,2,3,182120002,A,2,4,2,3,1,4,3,1,1,1
182124100,31,2,3,182120003,A,2,4,3,4,1,3,3,1,1,1
182120004,26,2,3,182120004,A,2,3,3,5,0,3,3,1,1,2
182120000,21,2,3,182120005,A,2,3,3,5,1,2,2,1,1,2
182120000,30,2,1,182120006,A,1,3,6,6,1,3,3,1,0,0
182124100,38,2,1,182124101,A,1,4,4,5,1,3,4,1,0,1
182120004,32,2,1,182125101,A G,2,3,4,5,1,3,3,1,0,1
182130000,59,5,3,182130002,A,2,3,4,4,1,4,2,1,1,0
182133100,42,2,3,182130003,A,2,4,4,5,1,3,4,1,1,1
182134100,39,2,1,182130004,A,3,4,4,6,1,3,3,1,0,2
182134200,34,2,3,182130005,A,2,4,3,5,1,3,3,1,1,2
182130006,31,2,1,182130006,A,4,3,3,5,1,3,3,1,0,2
182130000,24,2,3,182130007,A,4,4,4,5,0,3,3,1,1,1
182130000,21,1,3,182130008,A,4,4,5,6,1,3,4,1,1,1
182133100,45,2,1,182130009,A,1,4,3,4,1,4,4,1,0,1
182133100,20,1,1,182130010,A,3,4,4,5,1,3,3,1,0,1
182133100,18,1,3,182130011,A,4,4,4,5,0,3,3,1,1,1
182134100,15,1,3,182130012,A,2,3,4,6,0,2,3,1,1,2
182130000,24,2,1,182130013,A,3,3,3,4,1,3,3,1,0,1
182134100,34,2,3,182134102,A,1,4,4,5,1,4,4,1,1,1
182134200,39,2,1,182134201,A,1,3,3,6,1,2,2,1,0,3
182130006,28,2,3,182135102,A,4,3,3,5,1,3,3,1,1,2
182140000,71,5,3,182140002,A,NA,3,1,2,0,3,2,1,1,1
182140000,38,2,1,182140003,A,1,3,2,6,1,4,3,1,0,4
182140000,34,2,3,182140008,A,4,4,3,4,0,3,3,1,1,1
182143100,61,5,3,182143102,A,1,2,1,4,1,3,2,1,1,3
182150000,32,1,3,182150003,,1,NA,NA,NA,0,NA,2,1,1,NA
182150000,49,5,3,182150009,A,1,4,2,3,1,4,3,1,1,1
182170000,82,5,1,182170001,,1,NA,NA,NA,1,NA,2,1,0,NA
182170000,55,2,1,182170003,A,1,1,2,2,1,3,4,1,0,0
182174100,34,2,1,182170004,,2,NA,NA,NA,1,NA,3,1,0,NA
182170000,32,1,3,182170005,A,1,4,2,2,1,4,4,1,1,0
182170000,26,1,1,182170007,A,2,4,3,4,1,3,3,1,0,1
182170000,47,2,3,182170008,A,1,3,2,2,1,3,3,1,1,0
182174100,29,2,3,182174104,A,3,4,3,4,0,3,3,1,1,1
182180000,55,5,1,182180001,A,1,3,1,1,1,4,3,1,0,0
182180000,24,1,1,182180003,A,3,4,4,5,1,3,3,1,0,1
182180000,21,1,3,182180004,A,3,4,2,4,1,4,3,1,1,2
182080000,48,2,1,182180005,A,3,4,3,4,1,3,3,0,0,1
182184100,44,2,1,182180006,A,4,4,4,4,1,3,3,1,0,0
182080000,19,1,3,182180008,A,4,4,3,5,0,3,3,0,1,2
182080000,17,1,3,182180009,A,3,3,3,5,0,3,3,0,1,2
182080000,39,2,3,182180010,A,2,4,3,2,1,3,3,0,1,-1
182180000,16,1,1,182180011,A,1,2,4,6,1,4,3,1,0,2
182190000,59,2,1,182190001,A,1,2,2,2,0,3,3,1,0,0
182190000,53,2,3,182190002,A,1,3,2,2,1,3,2,1,1,0
182190003,36,2,1,182190003,A,2,2,2,4,1,2,3,1,0,2
182190000,27,1,3,182190004,A,2,3,3,4,1,3,3,1,1,1
182190000,25,1,3,182190005,A,2,3,3,4,1,3,3,1,1,1
182190000,20,1,3,182190006,A,3,3,3,4,1,3,3,1,1,1
182190003,28,2,3,182195104,A,3,2,2,5,1,3,4,1,1,3
182200000,76,2,1,182200001,A,1,4,3,NA,1,4,2,1,0,NA
182201100,47,5,3,182200004,A,2,4,3,2,1,4,4,1,1,-1
182201100,30,1,3,182200006,A,3,3,3,4,1,3,4,1,1,1
182200007,25,2,3,182200007,A,4,3,3,5,1,4,4,0,1,2
182201100,21,1,3,182200008,A,3,3,3,5,1,3,2,1,1,2
182200010,44,2,3,182200010,A,3,3,3,6,1,3,3,1,1,3
182200000,63,2,3,182200011,A,1,3,3,4,0,3,2,1,1,1
182200010,38,2,1,182200014,A,3,4,3,NA,1,3,3,1,0,NA
182201100,19,1,1,182201106,A,4,5,2,6,0,2,3,1,0,4
182200007,38,2,1,182205101,A,4,4,4,6,1,3,3,0,0,2
183010000,72,5,1,183010001,,NA,NA,NA,NA,0,NA,2,1,0,NA
183014100,43,2,3,183010004,A,1,4,1,1,1,4,4,1,1,0
183010000,33,4,1,183010006,A,1,2,3,NA,1,3,3,1,0,NA
183010009,23,2,3,183010009,A,2,4,3,4,0,3,4,0,1,1
183014100,18,1,3,183010011,A,3,4,4,5,1,3,4,1,1,1
183014100,42,2,1,183014101,A,2,3,5,5,1,2,3,1,0,0
183010009,32,2,1,183015101,A,1,4,3,5,1,3,3,0,0,2
183021100,39,2,3,183020002,A,1,3,4,5,1,3,3,1,1,1
183020000,37,2,3,183020003,A,1,3,4,5,1,3,2,1,1,1
183020000,32,2,3,183020004,A,1,4,3,4,1,3,3,1,1,1
183020000,41,2,1,183020007,A,1,3,3,4,1,3,4,1,0,1
183021100,42,2,1,183021102,A,2,3,2,3,0,3,3,1,0,1
183021100,19,1,3,183021103,A,3,5,4,5,1,3,3,1,1,1
183030000,56,2,1,183030001,A,1,2,2,4,0,3,1,1,0,2
183030000,52,2,3,183030002,A,1,3,3,4,1,3,3,1,1,1
183030003,33,2,3,183030003,A,2,3,3,3,1,2,3,1,1,0
183030000,32,2,3,183030004,A,2,3,2,3,1,3,4,1,1,1
183030000,19,1,1,183030006,A,3,4,3,5,1,3,3,1,0,2
183040000,79,5,1,183040001,,1,NA,NA,NA,0,NA,3,1,0,NA
183043100,36,2,3,183040005,A,4,3,4,5,0,3,3,0,1,1
183040006,34,2,1,183040006,A,3,3,4,NA,0,3,3,1,0,NA
183043100,40,2,1,183043104,A,3,4,3,4,1,3,3,0,0,1
183040006,36,2,3,183045102,,3,NA,NA,NA,0,NA,3,1,1,NA
183050000,49,2,3,183050003,A,NA,2,2,3,0,2,4,1,1,1
183050000,52,2,1,183050006,A,1,3,1,NA,1,3,3,1,0,NA
183050000,23,1,3,183050008,A,2,2,3,4,1,3,3,1,1,1
183060000,51,5,3,183060002,A,1,3,3,3,1,3,3,1,1,0
183060000,33,2,1,183060003,A,2,2,2,4,1,3,3,1,0,2
183060000,29,2,3,183060004,A,2,4,3,NA,1,3,3,1,1,NA
183060000,32,2,1,183060006,A,3,4,4,5,1,2,3,1,0,1
183070000,49,2,3,183070001,A,NA,3,3,4,1,3,3,1,1,1
183074100,29,2,3,183070002,A,3,4,4,6,0,2,3,1,1,2
183070000,25,1,1,183070003,A,2,2,4,3,0,2,3,1,0,-1
183070000,47,2,1,183070005,A,NA,4,3,3,1,3,4,1,0,0
183074100,28,2,1,183074102,,3,NA,NA,NA,1,NA,3,1,0,NA
183084100,69,5,3,183080002,,NA,NA,NA,NA,0,NA,3,1,1,NA
183084100,47,4,3,183080003,,NA,NA,NA,NA,0,NA,3,1,1,NA
183084100,44,2,3,183080004,A,1,3,4,5,1,3,3,1,1,1
183084200,38,2,1,183080005,A,1,4,1,3,1,2,3,1,0,2
183083200,33,2,3,183080006,A,1,3,4,5,1,3,2,1,1,1
183080000,31,2,1,183080007,A,2,4,3,5,1,3,3,1,0,2
183084100,26,2,3,183080009,A,1,3,2,4,1,3,2,1,1,2
183084100,19,1,1,183080011,A,2,4,3,3,1,3,2,1,0,0
183080000,27,2,3,183080012,A,1,4,2,2,0,3,2,1,1,0
183084200,43,2,3,183083102,B,2,2,3,4,1,3,2,1,1,1
183084200,16,1,1,183083103,A,3,4,3,5,0,3,3,1,0,2
183083200,43,2,1,183083202,A,1,4,3,5,1,4,3,1,0,2
183084100,51,2,1,183084101,A,1,4,2,4,1,3,3,1,0,2
183084100,22,2,1,183084107,A,1,4,3,4,0,2,3,1,0,1
183090000,61,2,1,183090001,A,1,1,2,2,1,3,3,1,0,0
183090000,51,2,3,183090002,A,1,3,3,3,1,3,2,1,1,0
183090003,30,2,3,183090003,A,3,3,3,4,1,3,2,0,1,1
183090000,27,2,3,183090004,A,3,3,3,5,0,2,2,1,1,2
183090000,23,2,3,183090005,A,3,4,3,5,0,3,2,1,1,2
183090000,25,2,1,183090008,A,3,3,2,3,1,2,3,1,0,1
183100000,78,5,1,183100001,,1,NA,NA,NA,0,NA,2,1,0,NA
183104200,36,2,1,183100003,A,5,3,3,4,1,4,3,1,0,1
183100000,31,2,3,183100004,A,4,3,3,4,0,3,3,1,1,1
183100000,21,1,3,183100006,A,5,3,3,4,1,2,2,1,1,1
183100000,35,2,1,183100009,A,3,3,4,5,1,3,3,1,0,1
183104200,38,2,3,183104202,A,5,3,3,5,0,4,3,1,1,2
183110000,75,2,1,183110001,A,NA,2,2,4,0,3,3,1,0,2
183110000,67,2,3,183110002,A,NA,4,1,2,0,3,2,1,1,1
183111100,45,2,1,183110003,A,2,3,4,5,1,3,3,1,0,1
183114100,40,2,1,183110004,A,2,4,1,2,1,2,3,1,0,1
183114200,37,2,3,183110005,A,2,4,3,5,1,2,3,1,1,2
183112100,35,2,3,183110006,A,1,3,3,5,0,2,2,1,1,2
183110007,32,2,3,183110007,A,2,3,2,3,1,3,3,1,1,1
183111100,38,2,3,183111102,A,2,3,3,5,1,2,3,1,1,2
183112100,34,2,1,183112104,A,2,3,4,5,1,3,3,1,0,1
183114100,32,2,3,183114102,A,1,4,1,3,1,4,3,1,1,2
183114200,35,2,1,183114201,A,1,3,3,4,1,2,3,1,0,1
183110007,33,2,1,183115101,A,3,4,3,4,1,3,4,1,0,1
183120000,35,2,3,183120002,A,1,4,1,1,0,3,4,1,1,0
183120000,47,2,1,183120003,A,1,3,2,3,1,3,3,1,0,1
183130000,34,2,3,183130006,A,5,4,3,4,1,3,3,0,1,1
183130007,32,2,3,183130007,A,1,4,2,3,0,3,3,0,1,1
183133200,49,2,1,183130009,A,3,3,3,6,1,4,2,1,0,3
183130000,47,2,1,183130010,A,3,4,4,5,1,3,4,0,0,1
183130000,15,1,3,183130011,A,3,3,4,5,0,3,4,0,1,1
183133200,38,2,3,183133202,A,1,4,3,6,1,4,3,1,1,3
183133200,20,1,3,183133203,A,3,4,4,5,1,3,3,1,1,1
183133200,15,1,1,183133204,A,3,3,3,6,0,2,3,1,0,3
183130007,27,2,1,183135101,A,2,4,2,3,1,2,4,0,0,1
183140000,59,2,1,183140001,A,1,4,1,4,1,3,2,1,0,3
183140000,55,2,3,183140002,A,1,4,6,2,0,3,3,1,1,-4
183144100,38,2,3,183140003,A,1,4,4,5,1,3,4,1,1,1
183140000,33,2,3,183140004,A,1,3,2,5,1,3,2,1,1,3
183144100,15,1,3,183140008,A,3,4,4,5,0,3,3,1,1,1
183140000,40,2,1,183140011,B,2,4,3,4,1,3,3,1,0,1
183144100,51,2,1,183144101,A,3,3,3,4,1,2,2,1,0,1
183150000,74,2,1,183150001,A,1,3,2,3,1,3,2,1,0,1
183150000,72,2,3,183150002,A,NA,3,3,3,0,3,3,1,1,0
183153100,40,2,1,183150003,A,1,3,3,3,1,2,3,1,0,0
183150000,36,2,1,183150005,A,2,2,2,3,1,1,2,1,0,1
183150000,29,2,3,183150006,A,3,2,3,6,1,3,2,1,1,3
183153100,38,2,3,183153102,A,1,4,2,3,1,3,3,1,1,1
183153100,17,1,3,183153103,A,1,2,6,5,1,3,3,1,1,-1
183160000,64,5,3,183160002,A,1,2,5,NA,0,4,2,0,1,NA
183164100,34,2,1,183160004,A,1,3,3,NA,1,3,3,0,0,NA
183164200,31,1,1,183160005,A,3,3,3,4,1,2,3,0,0,1
183164100,33,2,3,183164102,A,3,3,4,5,1,2,3,0,1,1
183172100,48,2,1,183170001,A,1,2,1,2,0,1,1,1,0,1
183173100,46,4,3,183170002,A,1,2,2,2,1,3,2,1,1,0
183173100,27,2,3,183170004,A,2,4,3,4,1,3,3,1,1,1
183170000,82,5,1,183170005,,1,NA,NA,NA,0,NA,2,1,0,NA
