unit_id,property,district,loc_x,loc_y,region,ref_year,age,dist_to_mrt,price_median
1118,FOUR SEASONS PARK,10,27383.66451,31808.891,CCR,2017,24,0.48,3.76
1119,FOUR SEASONS PARK,10,27383.66451,31808.891,CCR,2017,24,0.48,4
1120,FOUR SEASONS PARK,10,27383.66451,31808.891,CCR,2015,22,0.48,3.92
1121,FOUR SEASONS PARK,10,27383.66451,31808.891,CCR,2017,24,0.48,3.98
1122,GALLOP GABLES,10,25158.26506,32977.64379,CCR,2015,19,0.33,3.67
1123,GALLOP GABLES,10,25158.26506,32977.64379,CCR,2015,19,0.33,3.72
1124,GALLOP GABLES,10,25158.26506,32977.64379,CCR,2016,20,0.33,3.3
1125,GALLOP GABLES,10,25158.26506,32977.64379,CCR,2017,21,0.33,3.32
1126,GALLOP GABLES,10,25158.26506,32977.64379,CCR,2016,20,0.33,3.56
1127,GALLOP GABLES,10,25158.26506,32977.64379,CCR,2016,20,0.33,3.67
1128,GALLOP GABLES,10,25158.26506,32977.64379,CCR,2017,21,0.33,3.55
1129,GALLOP GABLES,10,25158.26506,32977.64379,CCR,2017,21,0.33,3.51
1130,GALLOP GABLES,10,25158.26506,32977.64379,CCR,2015,19,0.33,3.73
1131,GALLOP GABLES,10,25158.26506,32977.64379,CCR,2017,21,0.33,3.64
1132,GLENTREES,10,22659.70375,33225.16883,CCR,2015,11,0.95,4.28
1133,GLENTREES,10,22659.70375,33225.16883,CCR,2015,11,0.95,3.83
1134,GLENTREES,10,22659.70375,33225.16883,CCR,2017,13,0.95,3.7
1135,GLENTREES,10,22659.70375,33225.16883,CCR,2016,12,0.95,3.79
1136,GLENTREES,10,22659.70375,33225.16883,CCR,2015,11,0.95,3.98
1137,GOODWOOD RESIDENCE,10,28290.64302,32926.88242,CCR,2015,3,0.26,4.67
1138,GOODWOOD RESIDENCE,10,28290.64302,32926.88242,CCR,2016,4,0.26,4.78
1139,GOODWOOD RESIDENCE,10,28290.64302,32926.88242,CCR,2017,5,0.26,4.62
1140,GOODWOOD RESIDENCE,10,28290.64302,32926.88242,CCR,2017,5,0.26,5.12
1141,GOODWOOD RESIDENCE,10,28290.64302,32926.88242,CCR,2016,4,0.26,4.65
1142,GOODWOOD RESIDENCE,10,28290.64302,32926.88242,CCR,2016,4,0.26,5.02
1143,GOODWOOD RESIDENCE,10,28290.64302,32926.88242,CCR,2017,5,0.26,4.98
1144,GRANGE RESIDENCES,10,26808.27641,31851.48967,CCR,2015,12,1.05,5.35
1145,GRANGE RESIDENCES,10,26808.27641,31851.48967,CCR,2016,13,1.05,4.76
1146,GRANGE RESIDENCES,10,26808.27641,31851.48967,CCR,2017,14,1.05,4.68
1147,GRANGE RESIDENCES,10,26808.27641,31851.48967,CCR,2016,13,1.05,4.52
1148,GRANGE RESIDENCES,10,26808.27641,31851.48967,CCR,2016,13,1.05,4.55
1149,GRANGE RESIDENCES,10,26808.27641,31851.48967,CCR,2015,12,1.05,5.45
1150,HOLLAND PEAK,10,24492.37985,32330.19514,CCR,2015,22,0.69,2.66
1151,HOLLAND PEAK,10,24492.37985,32330.19514,CCR,2015,22,0.69,2.5
1152,HOLLAND PEAK,10,24492.37985,32330.19514,CCR,2017,24,0.69,2.5
1153,HOLLAND PEAK,10,24492.37985,32330.19514,CCR,2017,24,0.69,2.32
1154,HOLLAND PEAK,10,24492.37985,32330.19514,CCR,2016,23,0.69,2.57
1155,JERVOIS LODGE,10,26857.51429,30717.22452,CCR,2015,19,0.82,3.43
1156,JERVOIS LODGE,10,26857.51429,30717.22452,CCR,2017,21,0.82,2.96
1157,JERVOIS LODGE,10,26857.51429,30717.22452,CCR,2017,21,0.82,3.06
1158,JERVOIS LODGE,10,26857.51429,30717.22452,CCR,2016,20,0.82,3.13
1159,MELROSE PARK,10,27670.66562,30632.28964,CCR,2015,16,0.83,3.57
1160,MELROSE PARK,10,27670.66562,30632.28964,CCR,2015,16,0.83,4.09
1161,MELROSE PARK,10,27670.66562,30632.28964,CCR,2017,18,0.83,3.53
1162,MELROSE PARK,10,27670.66562,30632.28964,CCR,2016,17,0.83,3.43
1163,MELROSE PARK,10,27670.66562,30632.28964,CCR,2017,18,0.83,3.35
1164,MELROSE PARK,10,27670.66562,30632.28964,CCR,2017,18,0.83,3.42
1165,MELROSE PARK,10,27670.66562,30632.28964,CCR,2016,17,0.83,3.41
1166,MELROSE PARK,10,27670.66562,30632.28964,CCR,2017,18,0.83,3.42
1167,MELROSE PARK,10,27670.66562,30632.28964,CCR,2016,17,0.83,3.78
1168,MELROSE PARK,10,27670.66562,30632.28964,CCR,2015,16,0.83,3.68
1169,MONTVIEW,10,21780.26152,33291.55631,CCR,2015,8,0.64,3.39
1170,NOUVEL 18,10,27428.7613,32627.53875,CCR,2017,4,0.86,5.56
1171,NOUVEL 18,10,27428.7613,32627.53875,CCR,2017,4,0.86,5.11
1172,ONE JERVOIS,10,27136.63416,30598.00096,CCR,2015,7,0.76,4.35
1173,ONE JERVOIS,10,27136.63416,30598.00096,CCR,2015,7,0.76,4.18
1174,ONE JERVOIS,10,27136.63416,30598.00096,CCR,2017,9,0.76,3.82
1175,ONE JERVOIS,10,27136.63416,30598.00096,CCR,2017,9,0.76,3.8
1176,ONE JERVOIS,10,27136.63416,30598.00096,CCR,2016,8,0.76,3.85
1177,ONE JERVOIS,10,27136.63416,30598.00096,CCR,2017,9,0.76,3.82
1178,ONE JERVOIS,10,27136.63416,30598.00096,CCR,2016,8,0.76,4.12
1179,ONE JERVOIS,10,27136.63416,30598.00096,CCR,2017,9,0.76,3.95
1180,ONE JERVOIS,10,27136.63416,30598.00096,CCR,2015,7,0.76,4.13
1181,ONE JERVOIS,10,27136.63416,30598.00096,CCR,2016,8,0.76,4.04
1182,ONE JERVOIS,10,27136.63416,30598.00096,CCR,2015,7,0.76,4.14
1183,PALM SPRING,10,27773.76141,33282.03504,CCR,2016,19,0.71,2.71
1184,PALM SPRING,10,27773.76141,33282.03504,CCR,2016,19,0.71,2.94
1185,PALM SPRING,10,27773.76141,33282.03504,CCR,2015,18,0.71,2.97
1186,PARVIS,10,24365.60207,32525.29973,CCR,2015,4,0.51,4.72
1187,PARVIS,10,24365.60207,32525.29973,CCR,2015,4,0.51,4.85
1188,PARVIS,10,24365.60207,32525.29973,CCR,2016,5,0.51,4.54
1189,PARVIS,10,24365.60207,32525.29973,CCR,2015,4,0.51,4.89
1190,PARVIS,10,24365.60207,32525.29973,CCR,2016,5,0.51,4.57
1191,PARVIS,10,24365.60207,32525.29973,CCR,2017,6,0.51,4.12
1192,PARVIS,10,24365.60207,32525.29973,CCR,2017,6,0.51,4.57
1193,PARVIS,10,24365.60207,32525.29973,CCR,2017,6,0.51,4.41
1194,PARVIS,10,24365.60207,32525.29973,CCR,2016,5,0.51,4.7
1195,PARVIS,10,24365.60207,32525.29973,CCR,2016,5,0.51,4.68
1196,PARVIS,10,24365.60207,32525.29973,CCR,2015,4,0.51,4.76
1197,PARVIS,10,24365.60207,32525.29973,CCR,2017,6,0.51,4.47
1198,PINEWOOD GARDENS,10,27591.71923,33120.06289,CCR,2016,27,0.67,2.91
1199,PINEWOOD GARDENS,10,27591.71923,33120.06289,CCR,2016,27,0.67,3.02
1200,PINEWOOD GARDENS,10,27591.71923,33120.06289,CCR,2017,28,0.67,2.86
1201,PINEWOOD GARDENS,10,27591.71923,33120.06289,CCR,2016,27,0.67,2.74
1202,PINEWOOD GARDENS,10,27591.71923,33120.06289,CCR,2015,26,0.67,2.95
1203,REGENCY PARK,10,27266.3847,30911.42913,CCR,2015,26,1.01,3.39
1204,REGENCY PARK,10,27266.3847,30911.42913,CCR,2015,26,1.01,3.28
1205,REGENCY PARK,10,27266.3847,30911.42913,CCR,2016,27,1.01,3.4
1206,REGENCY PARK,10,27266.3847,30911.42913,CCR,2015,26,1.01,3.29
1207,REGENCY PARK,10,27266.3847,30911.42913,CCR,2016,27,1.01,3.5
1208,REGENCY PARK,10,27266.3847,30911.42913,CCR,2017,28,1.01,3.26
1209,REGENCY PARK,10,27266.3847,30911.42913,CCR,2017,28,1.01,3.2
1210,REGENCY PARK,10,27266.3847,30911.42913,CCR,2017,28,1.01,3.24
1211,REGENCY PARK,10,27266.3847,30911.42913,CCR,2016,27,1.01,3.31
1212,REGENCY PARK,10,27266.3847,30911.42913,CCR,2016,27,1.01,3.28
1213,REGENCY PARK,10,27266.3847,30911.42913,CCR,2015,26,1.01,3.5
1214,REGENCY PARK,10,27266.3847,30911.42913,CCR,2017,28,1.01,3.26
1215,RV EDGE,10,27408.43367,30798.63538,CCR,2015,3,0.94,6.49
1216,RV EDGE,10,27408.43367,30798.63538,CCR,2016,4,0.94,5.83
1217,RV EDGE,10,27408.43367,30798.63538,CCR,2017,5,0.94,5.53
1218,RV EDGE,10,27408.43367,30798.63538,CCR,2017,5,0.94,5.72
1219,RV EDGE,10,27408.43367,30798.63538,CCR,2017,5,0.94,5.28
1220,RV EDGE,10,27408.43367,30798.63538,CCR,2017,5,0.94,5.24
1221,RV EDGE,10,27408.43367,30798.63538,CCR,2016,4,0.94,5.72
1222,RV EDGE,10,27408.43367,30798.63538,CCR,2015,3,0.94,5.72
1223,RV EDGE,10,27408.43367,30798.63538,CCR,2015,3,0.94,6.03
1224,RV EDGE,10,27408.43367,30798.63538,CCR,2016,4,0.94,6.03
1225,SOMMERVILLE PARK,10,25014.85735,32728.05181,CCR,2015,38,0.59,3.48
1226,SOMMERVILLE PARK,10,25014.85735,32728.05181,CCR,2015,38,0.59,3.51
1227,SOMMERVILLE PARK,10,25014.85735,32728.05181,CCR,2017,40,0.59,3.13
1228,SOMMERVILLE PARK,10,25014.85735,32728.05181,CCR,2016,39,0.59,2.97
1229,SOMMERVILLE PARK,10,25014.85735,32728.05181,CCR,2017,40,0.59,3.31
1230,SOMMERVILLE PARK,10,25014.85735,32728.05181,CCR,2017,40,0.59,3.06
1231,SOMMERVILLE PARK,10,25014.85735,32728.05181,CCR,2017,40,0.59,3.15
1232,SOMMERVILLE PARK,10,25014.85735,32728.05181,CCR,2016,39,0.59,3.37
1233,SOMMERVILLE PARK,10,25014.85735,32728.05181,CCR,2015,38,0.59,3.33
1234,SOMMERVILLE PARK,10,25014.85735,32728.05181,CCR,2015,38,0.59,3.23
1235,SOMMERVILLE PARK,10,25014.85735,32728.05181,CCR,2016,39,0.59,3.15
1236,SOMMERVILLE PARK,10,25014.85735,32728.05181,CCR,2016,39,0.59,3.25
1237,SPANISH VILLAGE,10,24878.57691,32936.14325,CCR,2015,29,0.45,3.36
1238,SPANISH VILLAGE,10,24878.57691,32936.14325,CCR,2015,29,0.45,2.88
1239,SPANISH VILLAGE,10,24878.57691,32936.14325,CCR,2016,30,0.45,2.43
1240,SPANISH VILLAGE,10,24878.57691,32936.14325,CCR,2017,31,0.45,2.61
1241,SPANISH VILLAGE,10,24878.57691,32936.14325,CCR,2016,30,0.45,2.68
1242,SPANISH VILLAGE,10,24878.57691,32936.14325,CCR,2017,31,0.45,3
1243,SPANISH VILLAGE,10,24878.57691,32936.14325,CCR,2017,31,0.45,2.51
1244,SPANISH VILLAGE,10,24878.57691,32936.14325,CCR,2016,30,0.45,2.84
1245,SPANISH VILLAGE,10,24878.57691,32936.14325,CCR,2017,31,0.45,2.65
1246,SPANISH VILLAGE,10,24878.57691,32936.14325,CCR,2015,29,0.45,2.94
1247,SPANISH VILLAGE,10,24878.57691,32936.14325,CCR,2015,29,0.45,3.05
1248,SPANISH VILLAGE,10,24878.57691,32936.14325,CCR,2016,30,0.45,2.67
1249,SPRING GROVE,10,27285.18524,31112.38717,CCR,2015,20,0.85,3.34
1250,SPRING GROVE,10,27285.18524,31112.38717,CCR,2015,20,0.85,3.47
1251,SPRING GROVE,10,27285.18524,31112.38717,CCR,2016,21,0.85,3.18
1252,SPRING GROVE,10,27285.18524,31112.38717,CCR,2017,22,0.85,3.1
1253,SPRING GROVE,10,27285.18524,31112.38717,CCR,2016,21,0.85,3.17
1254,SPRING GROVE,10,27285.18524,31112.38717,CCR,2017,22,0.85,3.06
1255,SPRING GROVE,10,27285.18524,31112.38717,CCR,2017,22,0.85,3.15
1256,SPRING GROVE,10,27285.18524,31112.38717,CCR,2016,21,0.85,3.26
1257,SPRING GROVE,10,27285.18524,31112.38717,CCR,2017,22,0.85,3.15
1258,SPRING GROVE,10,27285.18524,31112.38717,CCR,2015,20,0.85,3.42
1259,SPRING GROVE,10,27285.18524,31112.38717,CCR,2015,20,0.85,3.29
1260,SPRING GROVE,10,27285.18524,31112.38717,CCR,2016,21,0.85,3.36
1261,TANGLIN PARK,10,26030.12052,31389.62768,CCR,2015,27,1.19,4.06
1262,TANGLIN PARK,10,26030.12052,31389.62768,CCR,2015,27,1.19,4.04
1263,TANGLIN PARK,10,26030.12052,31389.62768,CCR,2015,27,1.19,3.92
1264,TANGLIN PARK,10,26030.12052,31389.62768,CCR,2016,28,1.19,3.59
1265,TANGLIN PARK,10,26030.12052,31389.62768,CCR,2017,29,1.19,3.52
1266,TANGLIN PARK,10,26030.12052,31389.62768,CCR,2017,29,1.19,3.49
1267,TANGLIN PARK,10,26030.12052,31389.62768,CCR,2017,29,1.19,3.46
1268,TANGLIN PARK,10,26030.12052,31389.62768,CCR,2016,28,1.19,3.62
1269,TANGLIN PARK,10,26030.12052,31389.62768,CCR,2017,29,1.19,3.7
1270,TANGLIN PARK,10,26030.12052,31389.62768,CCR,2016,28,1.19,3.58
1271,TANGLIN PARK,10,26030.12052,31389.62768,CCR,2015,27,1.19,3.79
1272,TANGLIN PARK,10,26030.12052,31389.62768,CCR,2016,28,1.19,3.74
1273,TANGLIN REGENCY,10,26140.40574,30481.60518,CCR,2015,18,0.28,4.1
1274,TANGLIN REGENCY,10,26140.40574,30481.60518,CCR,2015,18,0.28,4.15
1275,TANGLIN REGENCY,10,26140.40574,30481.60518,CCR,2016,19,0.28,3.26
1276,TANGLIN REGENCY,10,26140.40574,30481.60518,CCR,2017,20,0.28,3.59
1277,TANGLIN REGENCY,10,26140.40574,30481.60518,CCR,2017,20,0.28,3.65
1278,TANGLIN REGENCY,10,26140.40574,30481.60518,CCR,2017,20,0.28,3.23
1279,TANGLIN REGENCY,10,26140.40574,30481.60518,CCR,2016,19,0.28,3.66
1280,TANGLIN REGENCY,10,26140.40574,30481.60518,CCR,2015,18,0.28,3.53
1281,TANGLIN REGENCY,10,26140.40574,30481.60518,CCR,2017,20,0.28,3.41
1282,TANGLIN REGENCY,10,26140.40574,30481.60518,CCR,2016,19,0.28,3.88
1283,TANGLIN REGENCY,10,26140.40574,30481.60518,CCR,2015,18,0.28,3.7
1284,TANGLIN REGENCY,10,26140.40574,30481.60518,CCR,2016,19,0.28,3.61
1285,THE DRAYCOTT,10,27774.3209,32692.8638,CCR,2015,36,0.74,3.24
1286,THE DRAYCOTT,10,27774.3209,32692.8638,CCR,2015,36,0.74,3.41
1287,THE DRAYCOTT,10,27774.3209,32692.8638,CCR,2016,37,0.74,3.23
1288,THE DRAYCOTT,10,27774.3209,32692.8638,CCR,2017,38,0.74,3.08
1289,THE DRAYCOTT,10,27774.3209,32692.8638,CCR,2017,38,0.74,3.15
1290,THE LEVELZ,10,24888.93846,32924.44716,CCR,2015,12,0.45,4.35
1291,THE LEVELZ,10,24888.93846,32924.44716,CCR,2015,12,0.45,4.65
1292,THE LEVELZ,10,24888.93846,32924.44716,CCR,2015,12,0.45,4.21
1293,THE LEVELZ,10,24888.93846,32924.44716,CCR,2017,14,0.45,3.65
1294,THE LEVELZ,10,24888.93846,32924.44716,CCR,2016,13,0.45,4.15
1295,THE LEVELZ,10,24888.93846,32924.44716,CCR,2016,13,0.45,4.22
1296,THE LEVELZ,10,24888.93846,32924.44716,CCR,2015,12,0.45,4.06
1297,THE LEVELZ,10,24888.93846,32924.44716,CCR,2016,13,0.45,4.2
1298,THE LEVELZ,10,24888.93846,32924.44716,CCR,2017,14,0.45,3.93
1299,THE MARBELLA,10,21820.82889,32978.5028,CCR,2015,11,0.32,4.24
1300,THE MARBELLA,10,21820.82889,32978.5028,CCR,2015,11,0.32,4.27
1301,THE MARBELLA,10,21820.82889,32978.5028,CCR,2016,12,0.32,3.78
1302,THE MARBELLA,10,21820.82889,32978.5028,CCR,2015,11,0.32,3.87
1303,THE MARBELLA,10,21820.82889,32978.5028,CCR,2017,13,0.32,3.84
1304,THE MARBELLA,10,21820.82889,32978.5028,CCR,2017,13,0.32,3.68
1305,THE MARBELLA,10,21820.82889,32978.5028,CCR,2016,12,0.32,3.86
1306,THE MARBELLA,10,21820.82889,32978.5028,CCR,2015,11,0.32,3.94
1307,THE MARBELLA,10,21820.82889,32978.5028,CCR,2016,12,0.32,4
1308,THE MARBELLA,10,21820.82889,32978.5028,CCR,2016,12,0.32,4.05
1309,THE MARBELLA,10,21820.82889,32978.5028,CCR,2017,13,0.32,3.71
1310,THE MERASAGA,10,23979.48876,32633.60239,CCR,2015,21,0.12,4.7
1311,THE MERASAGA,10,23979.48876,32633.60239,CCR,2015,21,0.12,4.42
1312,THE MERASAGA,10,23979.48876,32633.60239,CCR,2017,23,0.12,3.64
1313,THE MERASAGA,10,23979.48876,32633.60239,CCR,2016,22,0.12,4.01
1314,THE MERASAGA,10,23979.48876,32633.60239,CCR,2015,21,0.12,4.29
1315,THE MERASAGA,10,23979.48876,32633.60239,CCR,2017,23,0.12,4.02
1316,THE MONTANA,10,27572.88032,30981.74522,CCR,2015,14,0.8,5.03
1317,THE MONTANA,10,27572.88032,30981.74522,CCR,2015,14,0.8,4.62
1318,THE MONTANA,10,27572.88032,30981.74522,CCR,2017,16,0.8,3.77
1319,THE MONTANA,10,27572.88032,30981.74522,CCR,2017,16,0.8,4.37
1320,THE MONTANA,10,27572.88032,30981.74522,CCR,2016,15,0.8,4.18
1321,THE MONTANA,10,27572.88032,30981.74522,CCR,2016,15,0.8,4.06
1322,THE SIXTH AVENUE RESIDENCES,10,23508.20519,34296.13923,CCR,2015,7,0.63,3.36
1323,THE SIXTH AVENUE RESIDENCES,10,23508.20519,34296.13923,CCR,2016,8,0.63,3.34
1324,THE SIXTH AVENUE RESIDENCES,10,23508.20519,34296.13923,CCR,2016,8,0.63,3.22
1325,THE SIXTH AVENUE RESIDENCES,10,23508.20519,34296.13923,CCR,2015,7,0.63,3.17
1326,THE SIXTH AVENUE RESIDENCES,10,23508.20519,34296.13923,CCR,2016,8,0.63,3.2
1327,THE SIXTH AVENUE RESIDENCES,10,23508.20519,34296.13923,CCR,2017,9,0.63,3.19
1328,THE SIXTH AVENUE RESIDENCES,10,23508.20519,34296.13923,CCR,2016,8,0.63,3.35
1329,THE SIXTH AVENUE RESIDENCES,10,23508.20519,34296.13923,CCR,2017,9,0.63,3.17
1330,THE TESSARINA,10,23073.74149,34927.1712,CCR,2015,13,0.66,3.3
1331,THE TESSARINA,10,23073.74149,34927.1712,CCR,2015,13,0.66,3.09
1332,THE TESSARINA,10,23073.74149,34927.1712,CCR,2017,15,0.66,3.04
1333,THE TESSARINA,10,23073.74149,34927.1712,CCR,2016,14,0.66,3.15
1334,THE TESSARINA,10,23073.74149,34927.1712,CCR,2015,13,0.66,3.06
1335,THE TESSARINA,10,23073.74149,34927.1712,CCR,2017,15,0.66,3.18
1336,THE TESSARINA,10,23073.74149,34927.1712,CCR,2015,13,0.66,3.24
1337,THE TESSARINA,10,23073.74149,34927.1712,CCR,2017,15,0.66,3.08
1338,THE TESSARINA,10,23073.74149,34927.1712,CCR,2016,14,0.66,3.2
1339,THE TESSARINA,10,23073.74149,34927.1712,CCR,2017,15,0.66,3.1
1340,THE TESSARINA,10,23073.74149,34927.1712,CCR,2016,14,0.66,3.17
1341,THE TESSARINA,10,23073.74149,34927.1712,CCR,2016,14,0.66,3.1
1342,THE TRIZON,10,21827.4047,33191.1155,CCR,2015,4,0.53,3.74
1343,THE TRIZON,10,21827.4047,33191.1155,CCR,2015,4,0.53,3.81
1344,THE TRIZON,10,21827.4047,33191.1155,CCR,2017,6,0.53,3.46
1345,THE TRIZON,10,21827.4047,33191.1155,CCR,2016,5,0.53,3.73
1346,THE TRIZON,10,21827.4047,33191.1155,CCR,2015,4,0.53,3.75
1347,THE TRIZON,10,21827.4047,33191.1155,CCR,2017,6,0.53,3.45
1348,THE TRIZON,10,21827.4047,33191.1155,CCR,2015,4,0.53,3.36
1349,THE TRIZON,10,21827.4047,33191.1155,CCR,2017,6,0.53,3.43
1350,THE TRIZON,10,21827.4047,33191.1155,CCR,2016,5,0.53,3.64
1351,THE TRIZON,10,21827.4047,33191.1155,CCR,2017,6,0.53,3.55
1352,THE TRIZON,10,21827.4047,33191.1155,CCR,2016,5,0.53,3.82
1353,THE TRIZON,10,21827.4047,33191.1155,CCR,2016,5,0.53,3.58
1354,TULIP GARDEN,10,24634.6573,32862.06787,CCR,2015,31,0.66,2.3
1355,TULIP GARDEN,10,24634.6573,32862.06787,CCR,2015,31,0.66,2.36
1356,TULIP GARDEN,10,24634.6573,32862.06787,CCR,2017,33,0.66,2.3
1357,TULIP GARDEN,10,24634.6573,32862.06787,CCR,2015,31,0.66,2.15
1358,TULIP GARDEN,10,24634.6573,32862.06787,CCR,2016,32,0.66,2.22
1359,VALLEY PARK,10,27481.51922,30624.33699,CCR,2015,19,0.77,3.32
1360,VALLEY PARK,10,27481.51922,30624.33699,CCR,2015,19,0.77,3.42
1361,VALLEY PARK,10,27481.51922,30624.33699,CCR,2016,20,0.77,3.25
1362,VALLEY PARK,10,27481.51922,30624.33699,CCR,2017,21,0.77,3.06
1363,VALLEY PARK,10,27481.51922,30624.33699,CCR,2015,19,0.77,3.43
1364,VALLEY PARK,10,27481.51922,30624.33699,CCR,2016,20,0.77,3.24
1365,VALLEY PARK,10,27481.51922,30624.33699,CCR,2017,21,0.77,3.12
1366,VALLEY PARK,10,27481.51922,30624.33699,CCR,2017,21,0.77,3.1
1367,VALLEY PARK,10,27481.51922,30624.33699,CCR,2017,21,0.77,3.1
1368,VALLEY PARK,10,27481.51922,30624.33699,CCR,2015,19,0.77,3.32
1369,VALLEY PARK,10,27481.51922,30624.33699,CCR,2016,20,0.77,3.29
1370,VALLEY PARK,10,27481.51922,30624.33699,CCR,2016,20,0.77,3.27
1371,VILLA DELLE ROSE,10,25147.85235,32747.9477,CCR,2015,34,0.56,3.29
1372,VILLA DELLE ROSE,10,25147.85235,32747.9477,CCR,2016,35,0.56,2.89
1373,VILLA DELLE ROSE,10,25147.85235,32747.9477,CCR,2017,36,0.56,3.04
1374,VILLA DELLE ROSE,10,25147.85235,32747.9477,CCR,2017,36,0.56,3.03
1375,VILLA DELLE ROSE,10,25147.85235,32747.9477,CCR,2017,36,0.56,2.86
1376,VILLA DELLE ROSE,10,25147.85235,32747.9477,CCR,2015,34,0.56,2.98
1377,VILLA DELLE ROSE,10,25147.85235,32747.9477,CCR,2016,35,0.56,3.07
1378,368 THOMSON,11,29001.53678,34384.21719,CCR,2015,2,0.72,4.05
1379,368 THOMSON,11,29001.53678,34384.21719,CCR,2017,4,0.72,3.5
1380,368 THOMSON,11,29001.53678,34384.21719,CCR,2017,4,0.72,3.56
1381,368 THOMSON,11,29001.53678,34384.21719,CCR,2016,3,0.72,3.84
1382,368 THOMSON,11,29001.53678,34384.21719,CCR,2016,3,0.72,3.84
1383,368 THOMSON,11,29001.53678,34384.21719,CCR,2016,3,0.72,3.84
1384,368 THOMSON,11,29001.53678,34384.21719,CCR,2017,4,0.72,3.56
1385,368 THOMSON,11,29001.53678,34384.21719,CCR,2016,3,0.72,3.56
1386,ADRIA,11,29448.85364,33180.33702,CCR,2015,3,0.52,4.96
1387,ADRIA,11,29448.85364,33180.33702,CCR,2015,3,0.52,5
1388,ADRIA,11,29448.85364,33180.33702,CCR,2017,5,0.52,4.3
1389,ADRIA,11,29448.85364,33180.33702,CCR,2016,4,0.52,5.17
1390,ADRIA,11,29448.85364,33180.33702,CCR,2016,4,0.52,4.47
1391,ADRIA,11,29448.85364,33180.33702,CCR,2017,5,0.52,4.57
1392,ADRIA,11,29448.85364,33180.33702,CCR,2015,3,0.52,5.13
1393,AMARYLLIS VILLE,11,28968.45843,32998.10048,CCR,2015,12,0.44,4.75
1394,AMARYLLIS VILLE,11,28968.45843,32998.10048,CCR,2015,12,0.44,4.48
1395,AMARYLLIS VILLE,11,28968.45843,32998.10048,CCR,2015,12,0.44,4.59
1396,AMARYLLIS VILLE,11,28968.45843,32998.10048,CCR,2016,13,0.44,4.65
1397,AMARYLLIS VILLE,11,28968.45843,32998.10048,CCR,2016,13,0.44,4.19
1398,AMARYLLIS VILLE,11,28968.45843,32998.10048,CCR,2017,14,0.44,4.26
1399,AMARYLLIS VILLE,11,28968.45843,32998.10048,CCR,2017,14,0.44,4.24
1400,AMARYLLIS VILLE,11,28968.45843,32998.10048,CCR,2016,13,0.44,4.37
1401,AMARYLLIS VILLE,11,28968.45843,32998.10048,CCR,2016,13,0.44,4.51
1402,AMARYLLIS VILLE,11,28968.45843,32998.10048,CCR,2017,14,0.44,4.38
1403,AMARYLLIS VILLE,11,28968.45843,32998.10048,CCR,2017,14,0.44,4.18
1404,AMARYLLIS VILLE,11,28968.45843,32998.10048,CCR,2015,12,0.44,4.62
1405,CUBE 8,11,28935.47745,34524.08824,CCR,2015,3,0.75,4.21
1406,CUBE 8,11,28935.47745,34524.08824,CCR,2015,3,0.75,5
1407,CUBE 8,11,28935.47745,34524.08824,CCR,2015,3,0.75,4.56
1408,CUBE 8,11,28935.47745,34524.08824,CCR,2017,5,0.75,4.25
1409,CUBE 8,11,28935.47745,34524.08824,CCR,2017,5,0.75,3.39
1410,CUBE 8,11,28935.47745,34524.08824,CCR,2016,4,0.75,4.04
1411,CUBE 8,11,28935.47745,34524.08824,CCR,2017,5,0.75,3.46
1412,CUBE 8,11,28935.47745,34524.08824,CCR,2016,4,0.75,3.87
1413,CUBE 8,11,28935.47745,34524.08824,CCR,2017,5,0.75,3.7
1414,CUBE 8,11,28935.47745,34524.08824,CCR,2015,3,0.75,3.98
1415,CUBE 8,11,28935.47745,34524.08824,CCR,2016,4,0.75,3.62
1416,CUBE 8,11,28935.47745,34524.08824,CCR,2016,4,0.75,3.69
1417,HILLCREST ARCADIA,11,25229.66397,35323.0044,CCR,2015,36,1.06,2.79
1418,HILLCREST ARCADIA,11,25229.66397,35323.0044,CCR,2015,36,1.06,2.87
1419,HILLCREST ARCADIA,11,25229.66397,35323.0044,CCR,2016,37,1.06,2.62
1420,HILLCREST ARCADIA,11,25229.66397,35323.0044,CCR,2017,38,1.06,2.57
1421,HILLCREST ARCADIA,11,25229.66397,35323.0044,CCR,2017,38,1.06,2.62
1422,HILLCREST ARCADIA,11,25229.66397,35323.0044,CCR,2016,37,1.06,2.8
1423,HILLCREST ARCADIA,11,25229.66397,35323.0044,CCR,2016,37,1.06,2.72
1424,HILLCREST ARCADIA,11,25229.66397,35323.0044,CCR,2016,37,1.06,2.77
1425,HILLCREST ARCADIA,11,25229.66397,35323.0044,CCR,2015,36,1.06,2.87
1426,HILLCREST ARCADIA,11,25229.66397,35323.0044,CCR,2017,38,1.06,2.57
1427,L'VIV,11,28820.20865,33080.05644,CCR,2015,2,0.34,4.96
1428,L'VIV,11,28820.20865,33080.05644,CCR,2017,4,0.34,5.01
1429,L'VIV,11,28820.20865,33080.05644,CCR,2016,3,0.34,5.05
1430,L'VIV,11,28820.20865,33080.05644,CCR,2017,4,0.34,5.05
1431,L'VIV,11,28820.20865,33080.05644,CCR,2017,4,0.34,5.04
1432,L'VIV,11,28820.20865,33080.05644,CCR,2016,3,0.34,4.95
1433,L'VIV,11,28820.20865,33080.05644,CCR,2016,3,0.34,5.05
1434,L'VIV,11,28820.20865,33080.05644,CCR,2017,4,0.34,4.99
